"asset_id","display_name_pt","display_name_en","canonical_task","canonical_catalog","source_catalogs","definition_count","asset_class","domain","category","production_phase","priority","tier","generation_method","catalog_status","task019_queue","prompt_count","concept_prompt_path","geometry_prompt_path","texture_prompt_path","pipeline_path","unity_target_path","unity_target_kind"
"station_enchanter_t05_001","Mesa Arcana T5","Arcane Table T5","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Enchanter","Season 1","P2","T5","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_enchanter_t05_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_enchanter_t05_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_enchanter_t05_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_enchanter_t05_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Enchanter/T5","Planned destination; existence not asserted"
"station_enchanter_t07_001","Mesa Arcana T7","Arcane Table T7","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Enchanter","Season 1","P2","T7","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_enchanter_t07_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_enchanter_t07_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_enchanter_t07_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_enchanter_t07_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Enchanter/T7","Planned destination; existence not asserted"
"station_enchanter_t09_001","Mesa Arcana T9","Arcane Table T9","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Enchanter","Post-MVP","P3","T9","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_enchanter_t09_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_enchanter_t09_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_enchanter_t09_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_enchanter_t09_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Enchanter/T9","Planned destination; existence not asserted"
"station_gatherer_t01_001","Acampamento de Expedição T1","Expedition Camp T1","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Gatherer","Vertical Slice","P0","T1","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_gatherer_t01_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_gatherer_t01_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_gatherer_t01_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_gatherer_t01_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Gatherer/T1","Planned destination; existence not asserted"
"station_gatherer_t03_001","Acampamento de Expedição T3","Expedition Camp T3","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Gatherer","MVP","P1","T3","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_gatherer_t03_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_gatherer_t03_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_gatherer_t03_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_gatherer_t03_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Gatherer/T3","Planned destination; existence not asserted"
"station_gatherer_t05_001","Acampamento de Expedição T5","Expedition Camp T5","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Gatherer","Season 1","P2","T5","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_gatherer_t05_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_gatherer_t05_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_gatherer_t05_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_gatherer_t05_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Gatherer/T5","Planned destination; existence not asserted"
"station_gatherer_t07_001","Acampamento de Expedição T7","Expedition Camp T7","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Gatherer","Season 1","P2","T7","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_gatherer_t07_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_gatherer_t07_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_gatherer_t07_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_gatherer_t07_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Gatherer/T7","Planned destination; existence not asserted"
"station_gatherer_t09_001","Acampamento de Expedição T9","Expedition Camp T9","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Gatherer","Post-MVP","P3","T9","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_gatherer_t09_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_gatherer_t09_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_gatherer_t09_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_gatherer_t09_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Gatherer/T9","Planned destination; existence not asserted"
"station_tailor_t01_001","Ateliê T1","Atelier T1","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Tailor","Vertical Slice","P0","T1","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_tailor_t01_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_tailor_t01_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_tailor_t01_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_tailor_t01_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Tailor/T1","Planned destination; existence not asserted"
"station_tailor_t03_001","Ateliê T3","Atelier T3","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Tailor","MVP","P1","T3","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_tailor_t03_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_tailor_t03_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_tailor_t03_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_tailor_t03_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Tailor/T3","Planned destination; existence not asserted"
"station_tailor_t05_001","Ateliê T5","Atelier T5","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Tailor","Season 1","P2","T5","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_tailor_t05_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_tailor_t05_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_tailor_t05_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_tailor_t05_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Tailor/T5","Planned destination; existence not asserted"
"station_tailor_t07_001","Ateliê T7","Atelier T7","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Tailor","Season 1","P2","T7","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_tailor_t07_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_tailor_t07_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_tailor_t07_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_tailor_t07_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Tailor/T7","Planned destination; existence not asserted"
"station_tailor_t09_001","Ateliê T9","Atelier T9","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Crafting Station","Tailor","Post-MVP","P3","T9","Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/station_tailor_t09_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/station_tailor_t09_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/station_tailor_t09_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/station_tailor_t09_001_PIPELINE.md","Assets/_Game/Art/Crafting/Stations/Tailor/T9","Planned destination; existence not asserted"
"tool_alchemist_kit_001","Kit de Alquimia","Alchemy Kit","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Profession Tool","Alquimista","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Crafting/Tools","Planned destination; existence not asserted"
"tool_blacksmith_hammer_001","Martelo de Ferreiro","Blacksmith Hammer","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Profession Tool","Ferreiro","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Crafting/Tools","Planned destination; existence not asserted"
"tool_enchanter_chisel_001","Cinzel Rúnico","Runic Chisel","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Profession Tool","Encantador","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Crafting/Tools","Planned destination; existence not asserted"
"tool_gatherer_pickaxe_001","Picareta de Coleta","Gathering Pickaxe","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Profession Tool","Coletador","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Crafting/Tools","Planned destination; existence not asserted"
"tool_tailor_shears_001","Tesoura de Costureiro","Tailor Shears","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Profession Tool","Costureiro","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Crafting/Tools","Planned destination; existence not asserted"
"ui_badge_tier_01_001","Emblema Tier 1","Tier 1 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","MVP","P1","T1","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_02_001","Emblema Tier 2","Tier 2 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","MVP","P1","T2","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_03_001","Emblema Tier 3","Tier 3 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","MVP","P1","T3","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_04_001","Emblema Tier 4","Tier 4 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","Season 1","P2","T4","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_05_001","Emblema Tier 5","Tier 5 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","Season 1","P2","T5","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_06_001","Emblema Tier 6","Tier 6 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","Season 1","P2","T6","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_07_001","Emblema Tier 7","Tier 7 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","Season 1","P2","T7","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_08_001","Emblema Tier 8","Tier 8 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","Season 1","P2","T8","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_badge_tier_09_001","Emblema Tier 9","Tier 9 Badge","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Tier Badge","Season 1","P2","T9","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Badges/Tier","Planned destination; existence not asserted"
"ui_frame_rarity_common_001","Moldura Comum","Common Rarity Frame","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Rarity Frame","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Frames/Rarity","Planned destination; existence not asserted"
"ui_frame_rarity_epic_001","Moldura Épico","Epic Rarity Frame","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Rarity Frame","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Frames/Rarity","Planned destination; existence not asserted"
"ui_frame_rarity_legendary_001","Moldura Lendário","Legendary Rarity Frame","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Rarity Frame","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Frames/Rarity","Planned destination; existence not asserted"
"ui_frame_rarity_mythic_001","Moldura Mítico","Mythic Rarity Frame","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Rarity Frame","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Frames/Rarity","Planned destination; existence not asserted"
"ui_frame_rarity_rare_001","Moldura Raro","Rare Rarity Frame","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","UI","Rarity Frame","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Frames/Rarity","Planned destination; existence not asserted"
