asset_id,display_name_pt,display_name_en,asset_class,category,subcategory,faction_or_system,gameplay_role,production_phase,priority,tier,rarity_strategy,profession,biome,meshy_eligible,meshy_method,source_art_required,modularity,rig_type,animation_set,lod_required,lod0_tri_min,lod0_tri_max,lod1_ratio,lod2_ratio,texture_resolution,texture_maps,material_slots_max,scale_m,pivot,collider,export_format,unity_import_path,prefab_path,reuse_group,dependencies,expected_variants,status,approval_criteria,notes,source_reference
resource_fiber_refined_t06_001,Trama de Fênix,Phoenix Weave,3D Model,Resource,Textile,Economy,Inventory/crafting material representation,Season 1,P2,T6,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T6/Textile,Assets/_Game/Prefabs/Resources/PF_fiber_refined_t06.prefab,resource_textile,Tier 6 material palette,1,Planned,Reads as cloth roll at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_fiber_refined_t07_001,Seda Astral,Astral Silk,3D Model,Resource,Textile,Economy,Inventory/crafting material representation,Season 1,P2,T7,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T7/Textile,Assets/_Game/Prefabs/Resources/PF_fiber_refined_t07.prefab,resource_textile,Tier 7 material palette,1,Planned,Reads as cloth roll at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_raw_t04_001,Folha Lunar,Moonleaf,3D Model,Resource,Herb,Economy,Inventory/crafting material representation,Season 1,P2,T4,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T4/Herb,Assets/_Game/Prefabs/Resources/PF_herb_raw_t04.prefab,resource_herb,Tier 4 material palette,1,Planned,Reads as herb bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_raw_t05_001,Raiz de Dragão,Dragonroot,3D Model,Resource,Herb,Economy,Inventory/crafting material representation,Season 1,P2,T5,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T5/Herb,Assets/_Game/Prefabs/Resources/PF_herb_raw_t05.prefab,resource_herb,Tier 5 material palette,1,Planned,Reads as herb bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_raw_t06_001,Flor de Fênix,Phoenix Bloom,3D Model,Resource,Herb,Economy,Inventory/crafting material representation,Season 1,P2,T6,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T6/Herb,Assets/_Game/Prefabs/Resources/PF_herb_raw_t06.prefab,resource_herb,Tier 6 material palette,1,Planned,Reads as herb bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_raw_t07_001,Folha Estelar,Starleaf,3D Model,Resource,Herb,Economy,Inventory/crafting material representation,Season 1,P2,T7,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T7/Herb,Assets/_Game/Prefabs/Resources/PF_herb_raw_t07.prefab,resource_herb,Tier 7 material palette,1,Planned,Reads as herb bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_refined_t04_001,Solvente Espiritual,Spirit Solvent,3D Model,Resource,Extract,Economy,Inventory/crafting material representation,Season 1,P2,T4,None,Alquimista,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T4/Extract,Assets/_Game/Prefabs/Resources/PF_herb_refined_t04.prefab,resource_extract,Tier 4 material palette,1,Planned,Reads as alchemical vial at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_refined_t05_001,Extrato Maior,Greater Extract,3D Model,Resource,Extract,Economy,Inventory/crafting material representation,Season 1,P2,T5,None,Alquimista,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T5/Extract,Assets/_Game/Prefabs/Resources/PF_herb_refined_t05.prefab,resource_extract,Tier 5 material palette,1,Planned,Reads as alchemical vial at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_refined_t06_001,Óleo de Têmpera Dracônico,Dragon Tempering Oil,3D Model,Resource,Extract,Economy,Inventory/crafting material representation,Season 1,P2,T6,None,Alquimista,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T6/Extract,Assets/_Game/Prefabs/Resources/PF_herb_refined_t06.prefab,resource_extract,Tier 6 material palette,1,Planned,Reads as alchemical vial at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_refined_t07_001,Extrato Astral,Astral Extract,3D Model,Resource,Extract,Economy,Inventory/crafting material representation,Season 1,P2,T7,None,Alquimista,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T7/Extract,Assets/_Game/Prefabs/Resources/PF_herb_refined_t07.prefab,resource_extract,Tier 7 material palette,1,Planned,Reads as alchemical vial at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_raw_t04_001,Pele Lunar,Moonhide,3D Model,Resource,Hide,Economy,Inventory/crafting material representation,Season 1,P2,T4,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T4/Hide,Assets/_Game/Prefabs/Resources/PF_hide_raw_t04.prefab,resource_hide,Tier 4 material palette,1,Planned,Reads as folded hide at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_raw_t05_001,Pele Ancestral,Ancient Hide,3D Model,Resource,Hide,Economy,Inventory/crafting material representation,Season 1,P2,T5,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T5/Hide,Assets/_Game/Prefabs/Resources/PF_hide_raw_t05.prefab,resource_hide,Tier 5 material palette,1,Planned,Reads as folded hide at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_raw_t06_001,Pele Dracônica,Dragon Hide,3D Model,Resource,Hide,Economy,Inventory/crafting material representation,Season 1,P2,T6,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T6/Hide,Assets/_Game/Prefabs/Resources/PF_hide_raw_t06.prefab,resource_hide,Tier 6 material palette,1,Planned,Reads as folded hide at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_raw_t07_001,Pele do Vazio,Void Hide,3D Model,Resource,Hide,Economy,Inventory/crafting material representation,Season 1,P2,T7,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T7/Hide,Assets/_Game/Prefabs/Resources/PF_hide_raw_t07.prefab,resource_hide,Tier 7 material palette,1,Planned,Reads as folded hide at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_refined_t04_001,Couro Lunar,Moon-Treated Leather,3D Model,Resource,Leather,Economy,Inventory/crafting material representation,Season 1,P2,T4,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T4/Leather,Assets/_Game/Prefabs/Resources/PF_hide_refined_t04.prefab,resource_leather,Tier 4 material palette,1,Planned,Reads as treated leather stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_refined_t05_001,Couro Ancestral,Ancient Leather,3D Model,Resource,Leather,Economy,Inventory/crafting material representation,Season 1,P2,T5,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T5/Leather,Assets/_Game/Prefabs/Resources/PF_hide_refined_t05.prefab,resource_leather,Tier 5 material palette,1,Planned,Reads as treated leather stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_refined_t06_001,Couro Dracônico,Dragon Leather,3D Model,Resource,Leather,Economy,Inventory/crafting material representation,Season 1,P2,T6,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T6/Leather,Assets/_Game/Prefabs/Resources/PF_hide_refined_t06.prefab,resource_leather,Tier 6 material palette,1,Planned,Reads as treated leather stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_refined_t07_001,Couro do Vazio,Void Leather,3D Model,Resource,Leather,Economy,Inventory/crafting material representation,Season 1,P2,T7,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T7/Leather,Assets/_Game/Prefabs/Resources/PF_hide_refined_t07.prefab,resource_leather,Tier 7 material palette,1,Planned,Reads as treated leather stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_raw_t04_001,Minério de Mithril,Mithril Ore,3D Model,Resource,Metal Ore,Economy,Inventory/crafting material representation,Season 1,P2,T4,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T4/MetalOre,Assets/_Game/Prefabs/Resources/PF_metal_raw_t04.prefab,resource_metal_ore,Tier 4 material palette,1,Planned,Reads as raw ore pile at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_raw_t05_001,Minério de Adamantita,Adamantite Ore,3D Model,Resource,Metal Ore,Economy,Inventory/crafting material representation,Season 1,P2,T5,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T5/MetalOre,Assets/_Game/Prefabs/Resources/PF_metal_raw_t05.prefab,resource_metal_ore,Tier 5 material palette,1,Planned,Reads as raw ore pile at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_raw_t06_001,Minério Dracônico,Dragon Ore,3D Model,Resource,Metal Ore,Economy,Inventory/crafting material representation,Season 1,P2,T6,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T6/MetalOre,Assets/_Game/Prefabs/Resources/PF_metal_raw_t06.prefab,resource_metal_ore,Tier 6 material palette,1,Planned,Reads as raw ore pile at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_raw_t07_001,Minério de Oricalco,Orichalcum Ore,3D Model,Resource,Metal Ore,Economy,Inventory/crafting material representation,Season 1,P2,T7,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T7/MetalOre,Assets/_Game/Prefabs/Resources/PF_metal_raw_t07.prefab,resource_metal_ore,Tier 7 material palette,1,Planned,Reads as raw ore pile at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_refined_t04_001,Lingote de Mithril,Mithril Ingot,3D Model,Resource,Metal Ingot,Economy,Inventory/crafting material representation,Season 1,P2,T4,None,Ferreiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T4/MetalIngot,Assets/_Game/Prefabs/Resources/PF_metal_refined_t04.prefab,resource_metal_ingot,Tier 4 material palette,1,Planned,Reads as ingot stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_refined_t05_001,Lingote de Adamantita,Adamantite Ingot,3D Model,Resource,Metal Ingot,Economy,Inventory/crafting material representation,Season 1,P2,T5,None,Ferreiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T5/MetalIngot,Assets/_Game/Prefabs/Resources/PF_metal_refined_t05.prefab,resource_metal_ingot,Tier 5 material palette,1,Planned,Reads as ingot stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_refined_t06_001,Lingote de Aço Dracônico,Dragonsteel Ingot,3D Model,Resource,Metal Ingot,Economy,Inventory/crafting material representation,Season 1,P2,T6,None,Ferreiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T6/MetalIngot,Assets/_Game/Prefabs/Resources/PF_metal_refined_t06.prefab,resource_metal_ingot,Tier 6 material palette,1,Planned,Reads as ingot stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
